Series,Iteration,Average Time (ms)
Current Action Time,89,837.6666666666666
Total Average Time,90,314.4027028218695
Current Action Time,90,859.5
Total Average Time,91,320.36531048316766
Current Action Time,91,857.0
Total Average Time,92,326.66568754313323
Current Action Time,92,900.0
Total Average Time,93,332.9130098993003
Current Action Time,93,907.6666666666666
Total Average Time,94,339.1027651131375
Current Action Time,94,914.75
Total Average Time,95,345.5472974101922
Current Action Time,95,951.3333333333334
Total Average Time,96,351.906179728836
Current Action Time,96,956.0
Total Average Time,97,358.26109883816076
Current Action Time,97,968.3333333333334
Total Average Time,98,364.82986313573053
Current Action Time,98,1002.0
Total Average Time,99,371.2356220939555
Current Action Time,99,999.0
Total Average Time,100,377.9232658730159
Current Action Time,100,1040.0
Total Average Time,101,384.6137945937451
Current Action Time,101,1053.6666666666667
Total Average Time,102,391.06856131341425
Current Action Time,102,1043.0
Total Average Time,103,397.9675720449992
Current Action Time,103,1101.6666666666667
Total Average Time,104,404.86852487789986
Current Action Time,104,1115.6666666666667
Total Average Time,105,411.5999357520786
Current Action Time,105,1111.6666666666667
Total Average Time,106,418.5879866726565
Current Action Time,106,1152.3333333333333
Total Average Time,107,425.68841047322354
Current Action Time,107,1178.3333333333333
Total Average Time,108,432.9166042034098
Current Action Time,108,1206.3333333333333
Total Average Time,109,440.0274610455803
Current Action Time,109,1208.0
Total Average Time,110,447.07266594516597
Current Action Time,110,1215.0
Total Average Time,111,454.4323716573717
Current Action Time,111,1264.0
Total Average Time,112,461.7082731009071
Current Action Time,112,1269.3333333333333
Total Average Time,113,468.96454207051556
Current Action Time,113,1281.6666666666667
Total Average Time,114,476.31573029796715
Current Action Time,114,1307.0
Total Average Time,115,483.62602829537616
Current Action Time,115,1317.0
Total Average Time,116,491.1895970169677
Current Action Time,116,1361.0
Total Average Time,117,498.81618165784835
Current Action Time,117,1383.5
Total Average Time,118,506.22451910142587
Current Action Time,118,1373.0
Total Average Time,119,513.9873382686408
Current Action Time,119,1430.0
Total Average Time,120,521.7679993386243
Current Action Time,120,1447.6666666666667
Total Average Time,121,529.4352059556605
Current Action Time,121,1449.5
Total Average Time,122,538.070982956024
Current Action Time,122,1583.0
