Series,Iteration,Average Time (ms)
Total Average Time,91,3353.8076923076924
Current Action Time,91,3333.0
Total Average Time,92,3352.9945652173915
Current Action Time,92,3279.0
Total Average Time,93,3351.8225806451615
Current Action Time,93,3244.0
Total Average Time,94,3350.941489361702
Current Action Time,94,3269.0
Total Average Time,95,3349.7526315789473
Current Action Time,95,3238.0
Total Average Time,96,3348.8072916666665
Current Action Time,96,3259.0
Total Average Time,97,3356.603092783505
Current Action Time,97,4105.0
Total Average Time,98,3354.831632653061
Current Action Time,98,3183.0
Total Average Time,99,3354.0555555555557
Current Action Time,99,3278.0
Total Average Time,100,3352.4
Current Action Time,100,3188.5
Total Average Time,101,3352.7128712871286
Current Action Time,101,3384.0
Total Average Time,102,3351.8823529411766
Current Action Time,102,3268.0
Total Average Time,103,3350.5873786407765
Current Action Time,103,3218.5
Total Average Time,104,3349.5865384615386
Current Action Time,104,3246.5
Total Average Time,105,3348.695238095238
Current Action Time,105,3256.0
Total Average Time,106,3347.990566037736
Current Action Time,106,3274.0
Total Average Time,107,3346.88785046729
Current Action Time,107,3230.0
Total Average Time,108,3346.078703703704
Current Action Time,108,3259.5
Total Average Time,109,3345.4449541284403
Current Action Time,109,3277.0
Total Average Time,110,3343.586363636364
Current Action Time,110,3141.0
Total Average Time,111,3342.8153153153153
Current Action Time,111,3258.0
Total Average Time,112,3342.754464285714
Current Action Time,112,3336.0
Total Average Time,113,3342.287610619469
Current Action Time,113,3290.0
Total Average Time,114,3341.84649122807
Current Action Time,114,3292.0
Total Average Time,115,3341.2478260869566
Current Action Time,115,3273.0
Total Average Time,116,3347.7887931034484
Current Action Time,116,4100.0
Total Average Time,117,3347.2863247863247
Current Action Time,117,3289.0
Total Average Time,118,3346.072033898305
Current Action Time,118,3204.0
Total Average Time,119,3345.529411764706
Current Action Time,119,3281.5
Total Average Time,120,3344.6833333333334
Current Action Time,120,3244.0
Total Average Time,121,3344.801652892562
Current Action Time,121,3359.0
Total Average Time,122,3343.7131147540986
Current Action Time,122,3212.0
Total Average Time,123,3344.048780487805
Current Action Time,123,3385.0
Total Average Time,124,3343.4596774193546
Current Action Time,124,3271.0
Total Average Time,125,3342.616
Current Action Time,125,3238.0
Total Average Time,126,3341.9523809523807
Current Action Time,126,3259.0
Total Average Time,127,3341.5905511811025
Current Action Time,127,3296.0
Total Average Time,128,3341.03125
Current Action Time,128,3270.0
Total Average Time,129,3340.170542635659
Current Action Time,129,3230.0
Total Average Time,130,3339.096153846154
Current Action Time,130,3200.5
Total Average Time,131,3338.538167938931
Current Action Time,131,3266.0
Total Average Time,132,3337.7310606060605
Current Action Time,132,3232.0
Total Average Time,133,3336.785714285714
Current Action Time,133,3212.0
Total Average Time,134,3336.2649253731342
Current Action Time,134,3267.0
Total Average Time,135,3335.7444444444445
Current Action Time,135,3266.0
Total Average Time,136,3334.8345588235293
Current Action Time,136,3212.0
Total Average Time,137,3334.529197080292
Current Action Time,137,3293.0
Total Average Time,138,3340.090579710145
Current Action Time,138,4102.0
Total Average Time,139,3339.089928057554
Current Action Time,139,3201.0
Total Average Time,140,3338.2321428571427
Current Action Time,140,3219.0
Total Average Time,141,3338.053191489362
Current Action Time,141,3313.0
Total Average Time,142,3337.271126760563
Current Action Time,142,3227.0
Total Average Time,143,3336.2272727272725
Current Action Time,143,3188.0
Total Average Time,144,3335.809027777778
Current Action Time,144,3276.0
Total Average Time,145,3334.993103448276
Current Action Time,145,3217.5
Total Average Time,146,3333.541095890411
Current Action Time,146,3123.0
Total Average Time,147,3333.197278911565
Current Action Time,147,3283.0
Total Average Time,148,3332.260135135135
Current Action Time,148,3194.5
Total Average Time,149,3330.1778523489934
Current Action Time,149,3022.0
Total Average Time,150,3329.7366666666667
Current Action Time,150,3264.0
Total Average Time,151,3329.1754966887415
Current Action Time,151,3245.0
Total Average Time,152,3329.1875
Current Action Time,152,3331.0
Total Average Time,153,3328.8071895424837
Current Action Time,153,3271.0
Total Average Time,154,3329.198051948052
Current Action Time,154,3389.0
