Series,Iteration,Average Time (ms)
Total Average Time,1,3577.5
Current Action Time,1,3577.5
Total Average Time,2,3323.75
Current Action Time,2,3070.0
Total Average Time,3,3416.8333333333335
Current Action Time,3,3603.0
Total Average Time,4,3328.625
Current Action Time,4,3064.0
Total Average Time,5,3279.9
Current Action Time,5,3085.0
Total Average Time,6,3245.25
Current Action Time,6,3072.0
Total Average Time,7,3222.0714285714284
Current Action Time,7,3083.0
Total Average Time,8,3201.5625
Current Action Time,8,3058.0
Total Average Time,9,3186.9444444444443
Current Action Time,9,3070.0
Total Average Time,10,3175.15
Current Action Time,10,3069.0
Total Average Time,11,3164.590909090909
Current Action Time,11,3059.0
Total Average Time,12,3156.75
Current Action Time,12,3070.5
Total Average Time,13,3150.346153846154
Current Action Time,13,3073.5
Total Average Time,14,3139.964285714286
Current Action Time,14,3005.0
Total Average Time,15,3136.0333333333333
Current Action Time,15,3081.0
Total Average Time,16,3130.65625
Current Action Time,16,3050.0
Total Average Time,17,3126.970588235294
Current Action Time,17,3068.0
Total Average Time,18,3125.527777777778
Current Action Time,18,3101.0
Total Average Time,19,3122.0789473684213
Current Action Time,19,3060.0
Total Average Time,20,3119.625
Current Action Time,20,3073.0
Total Average Time,21,3117.3809523809523
Current Action Time,21,3072.5
Total Average Time,22,3110.7727272727275
Current Action Time,22,2972.0
Total Average Time,23,3105.478260869565
Current Action Time,23,2989.0
Total Average Time,24,3104.5833333333335
Current Action Time,24,3084.0
Total Average Time,25,3103.08
Current Action Time,25,3067.0
Total Average Time,26,3101.6923076923076
Current Action Time,26,3067.0
Total Average Time,27,3100.296296296296
Current Action Time,27,3064.0
Total Average Time,28,3099.714285714286
Current Action Time,28,3084.0
Total Average Time,29,3098.4310344827586
Current Action Time,29,3062.5
Total Average Time,30,3097.4166666666665
Current Action Time,30,3068.0
Total Average Time,31,3096.7580645161293
Current Action Time,31,3077.0
Total Average Time,32,3094.859375
Current Action Time,32,3036.0
Total Average Time,33,3094.2272727272725
Current Action Time,33,3074.0
Total Average Time,34,3093.455882352941
Current Action Time,34,3068.0
Total Average Time,35,3092.942857142857
Current Action Time,35,3075.5
Total Average Time,36,3092.5555555555557
Current Action Time,36,3079.0
Total Average Time,37,3090.6486486486488
Current Action Time,37,3022.0
Total Average Time,38,3090.4473684210525
Current Action Time,38,3083.0
Total Average Time,39,3090.0
Current Action Time,39,3073.0
Total Average Time,40,3089.425
Current Action Time,40,3067.0
Total Average Time,41,3089.560975609756
Current Action Time,41,3095.0
Total Average Time,42,3088.9761904761904
Current Action Time,42,3065.0
Total Average Time,43,3088.5232558139537
Current Action Time,43,3069.5
Total Average Time,44,3087.875
Current Action Time,44,3060.0
Total Average Time,45,3087.822222222222
Current Action Time,45,3085.5
Total Average Time,46,3085.8478260869565
Current Action Time,46,2997.0
Total Average Time,47,3087.1702127659573
Current Action Time,47,3148.0
Total Average Time,48,3086.75
Current Action Time,48,3067.0
Total Average Time,49,3086.4285714285716
Current Action Time,49,3071.0
Total Average Time,50,3086.38
Current Action Time,50,3084.0
Total Average Time,51,3086.0196078431372
Current Action Time,51,3068.0
Total Average Time,52,3085.951923076923
Current Action Time,52,3082.5
Total Average Time,53,3085.688679245283
Current Action Time,53,3072.0
Total Average Time,54,3085.759259259259
Current Action Time,54,3089.5
Total Average Time,55,3085.581818181818
Current Action Time,55,3076.0
Total Average Time,56,3085.3214285714284
Current Action Time,56,3071.0
Total Average Time,57,3085.035087719298
Current Action Time,57,3069.0
Total Average Time,58,3084.689655172414
Current Action Time,58,3065.0
Total Average Time,59,3084.6101694915255
Current Action Time,59,3080.0
Total Average Time,60,3084.6
Current Action Time,60,3084.0
Total Average Time,61,3084.344262295082
Current Action Time,61,3069.0
Total Average Time,62,3084.2419354838707
Current Action Time,62,3078.0
Total Average Time,63,3084.0873015873017
Current Action Time,63,3074.5
Total Average Time,64,3082.9765625
Current Action Time,64,3013.0
Total Average Time,65,3082.7615384615383
Current Action Time,65,3069.0
Total Average Time,66,3082.371212121212
Current Action Time,66,3057.0
Total Average Time,67,3082.3805970149256
Current Action Time,67,3083.0
Total Average Time,68,3082.4632352941176
Current Action Time,68,3088.0
Total Average Time,69,3082.268115942029
Current Action Time,69,3069.0
Total Average Time,70,3081.292857142857
Current Action Time,70,3014.0
Total Average Time,71,3081.3098591549297
Current Action Time,71,3082.5
Total Average Time,72,3081.277777777778
Current Action Time,72,3079.0
Total Average Time,73,3080.554794520548
Current Action Time,73,3028.5
Total Average Time,74,3080.385135135135
Current Action Time,74,3068.0
Total Average Time,75,3080.18
Current Action Time,75,3065.0
Total Average Time,76,3079.9802631578946
Current Action Time,76,3065.0
Total Average Time,77,3080.0454545454545
Current Action Time,77,3085.0
Total Average Time,78,3080.096153846154
Current Action Time,78,3084.0
Total Average Time,79,3079.9177215189875
Current Action Time,79,3066.0
Total Average Time,80,3079.83125
Current Action Time,80,3073.0
Total Average Time,81,3079.7345679012346
Current Action Time,81,3072.0
Total Average Time,82,3078.9268292682927
Current Action Time,82,3013.5
Total Average Time,83,3078.975903614458
Current Action Time,83,3083.0
Total Average Time,84,3078.6666666666665
Current Action Time,84,3053.0
Total Average Time,85,3078.564705882353
Current Action Time,85,3070.0
Total Average Time,86,3078.779069767442
Current Action Time,86,3097.0
Total Average Time,87,3078.793103448276
Current Action Time,87,3080.0
Total Average Time,88,3078.744318181818
Current Action Time,88,3074.5
Total Average Time,89,3078.64606741573
Current Action Time,89,3070.0
Total Average Time,90,3078.5333333333333
Current Action Time,90,3068.5
Total Average Time,91,3078.076923076923
Current Action Time,91,3037.0
Total Average Time,92,3077.9347826086955
Current Action Time,92,3065.0
Total Average Time,93,3077.8064516129034
Current Action Time,93,3066.0
Total Average Time,94,3077.8617021276596
Current Action Time,94,3083.0
Total Average Time,95,3077.6315789473683
Current Action Time,95,3056.0
Total Average Time,96,3077.3958333333335
Current Action Time,96,3055.0
Total Average Time,97,3077.2113402061855
Current Action Time,97,3059.5
Total Average Time,98,3076.6938775510203
Current Action Time,98,3026.5
Total Average Time,99,3076.6161616161617
Current Action Time,99,3069.0
Total Average Time,100,3076.055
Current Action Time,100,3020.5
Total Average Time,101,3075.9950495049507
Current Action Time,101,3070.0
Total Average Time,102,3076.0637254901962
Current Action Time,102,3083.0
Total Average Time,103,3075.9466019417478
Current Action Time,103,3064.0
Total Average Time,104,3075.9759615384614
Current Action Time,104,3079.0
Total Average Time,105,3075.852380952381
Current Action Time,105,3063.0
Total Average Time,106,3075.938679245283
