Series,Iteration,Average Time (ms)
Total Average Time,91,3115.4945054945056
Current Action Time,91,3051.5
Total Average Time,92,3114.891304347826
Current Action Time,92,3060.0
Total Average Time,93,3113.951612903226
Current Action Time,93,3027.5
Total Average Time,94,3112.5106382978724
Current Action Time,94,2978.5
Total Average Time,95,3112.547368421053
Current Action Time,95,3116.0
Total Average Time,96,3117.0729166666665
Current Action Time,96,3547.0
Total Average Time,97,3116.783505154639
Current Action Time,97,3089.0
Total Average Time,98,3116.295918367347
Current Action Time,98,3069.0
Total Average Time,99,3115.848484848485
Current Action Time,99,3072.0
Total Average Time,100,3115.49
Current Action Time,100,3080.0
Total Average Time,101,3114.5247524752476
Current Action Time,101,3018.0
Total Average Time,102,3114.049019607843
Current Action Time,102,3066.0
Total Average Time,103,3112.9368932038833
Current Action Time,103,2999.5
Total Average Time,104,3112.201923076923
Current Action Time,104,3036.5
Total Average Time,105,3111.133333333333
Current Action Time,105,3000.0
Total Average Time,106,3109.9103773584907
Current Action Time,106,2981.5
Total Average Time,107,3109.570093457944
Current Action Time,107,3073.5
Total Average Time,108,3109.296296296296
Current Action Time,108,3080.0
Total Average Time,109,3108.5137614678897
Current Action Time,109,3024.0
Total Average Time,110,3112.609090909091
Current Action Time,110,3559.0
Total Average Time,111,3111.4864864864867
Current Action Time,111,2988.0
Total Average Time,112,3110.4464285714284
Current Action Time,112,2995.0
Total Average Time,113,3109.5132743362833
Current Action Time,113,3005.0
Total Average Time,114,3109.0438596491226
Current Action Time,114,3056.0
Total Average Time,115,3107.8347826086956
Current Action Time,115,2970.0
Total Average Time,116,3106.9137931034484
Current Action Time,116,3001.0
Total Average Time,117,3106.5470085470088
Current Action Time,117,3064.0
Total Average Time,118,3106.0381355932204
Current Action Time,118,3046.5
Total Average Time,119,3104.86974789916
Current Action Time,119,2967.0
Total Average Time,120,3104.5916666666667
Current Action Time,120,3071.5
Total Average Time,121,3104.0165289256197
Current Action Time,121,3035.0
Total Average Time,122,3103.315573770492
Current Action Time,122,3018.5
Total Average Time,123,3102.6056910569105
Current Action Time,123,3016.0
Total Average Time,124,3101.560483870968
Current Action Time,124,2973.0
Total Average Time,125,3101.54
Current Action Time,125,3099.0
Total Average Time,126,3101.027777777778
Current Action Time,126,3037.0
Total Average Time,127,3100.7755905511813
Current Action Time,127,3069.0
Total Average Time,128,3104.41796875
Current Action Time,128,3567.0
Total Average Time,129,3103.9418604651164
Current Action Time,129,3043.0
Total Average Time,130,3103.2807692307692
Current Action Time,130,3018.0
Total Average Time,131,3102.6297709923665
Current Action Time,131,3018.0
Total Average Time,132,3101.9810606060605
Current Action Time,132,3017.0
Total Average Time,133,3101.845864661654
Current Action Time,133,3084.0
Total Average Time,134,3101.1305970149256
Current Action Time,134,3006.0
Total Average Time,135,3100.607407407407
Current Action Time,135,3030.5
Total Average Time,136,3099.970588235294
Current Action Time,136,3014.0
Total Average Time,137,3099.7335766423357
Current Action Time,137,3067.5
Total Average Time,138,3099.1340579710145
Current Action Time,138,3017.0
Total Average Time,139,3098.5791366906474
Current Action Time,139,3022.0
Total Average Time,140,3098.4821428571427
Current Action Time,140,3085.0
Total Average Time,141,3097.925531914894
Current Action Time,141,3020.0
Total Average Time,142,3097.8274647887324
Current Action Time,142,3084.0
Total Average Time,143,3097.8216783216785
Current Action Time,143,3097.0
Total Average Time,144,3097.7048611111113
Current Action Time,144,3081.0
Total Average Time,145,3100.7275862068964
Current Action Time,145,3536.0
Total Average Time,146,3099.52397260274
Current Action Time,146,2925.0
Total Average Time,147,3099.329931972789
Current Action Time,147,3071.0
Total Average Time,148,3098.5912162162163
Current Action Time,148,2990.0
Total Average Time,149,3097.8557046979868
Current Action Time,149,2989.0
Total Average Time,150,3097.8566666666666
Current Action Time,150,3098.0
Total Average Time,151,3097.4966887417218
Current Action Time,151,3043.5
Total Average Time,152,3097.2861842105262
Current Action Time,152,3065.5
