Series,Iteration,Average Time (ms)
Total Average Time,1,101.125
Current Action Time,1,101.125
Total Average Time,2,96.34027777777777
Current Action Time,2,91.55555555555556
Total Average Time,3,97.89351851851852
Current Action Time,3,101.0
Total Average Time,4,98.35763888888889
Current Action Time,4,99.75
Total Average Time,5,99.1361111111111
Current Action Time,5,102.25
Total Average Time,6,99.4675925925926
Current Action Time,6,101.125
Total Average Time,7,110.6329365079365
Current Action Time,7,177.625
Total Average Time,8,122.85739087301587
Current Action Time,8,208.42857142857142
Total Average Time,9,131.76212522045856
Current Action Time,9,203.0
Total Average Time,10,138.6859126984127
Current Action Time,10,201.0
Total Average Time,11,149.623556998557
Current Action Time,11,259.0
Total Average Time,12,164.0854828042328
Current Action Time,12,323.1666666666667
Total Average Time,13,175.3609584859585
Current Action Time,13,310.6666666666667
Total Average Time,14,184.45422335600907
Current Action Time,14,302.6666666666667
Total Average Time,15,199.86838624338623
Current Action Time,15,415.6666666666667
Total Average Time,16,215.28911210317457
Current Action Time,16,446.6
Total Average Time,17,230.81328197945842
Current Action Time,17,479.2
Total Average Time,18,242.19032186948849
Current Action Time,18,435.6
Total Average Time,19,256.5803049289891
Current Action Time,19,515.6
Total Average Time,20,271.7412896825397
Current Action Time,20,559.8
Total Average Time,21,284.9155139833711
Current Action Time,21,548.4
Total Average Time,22,299.8170815295815
Current Action Time,22,612.75
Total Average Time,23,312.29459972394756
Current Action Time,23,586.8
Total Average Time,24,326.5427414021164
Current Action Time,24,654.25
Total Average Time,25,341.44103174603174
Current Action Time,25,699.0
Total Average Time,26,354.27791514041513
Current Action Time,26,675.2
Total Average Time,27,366.51762198706643
Current Action Time,27,684.75
Total Average Time,28,379.56163548752835
Current Action Time,28,731.75
Total Average Time,29,391.1198549534757
Current Action Time,29,714.75
Total Average Time,30,403.9241931216931
Current Action Time,30,775.25
Total Average Time,31,418.17663850486434
Current Action Time,31,845.75
Total Average Time,32,431.1398685515873
Current Action Time,32,833.0
Total Average Time,33,444.58007455507453
Current Action Time,33,874.6666666666666
Total Average Time,34,458.6512488328665
Current Action Time,34,923.0
Total Average Time,35,473.1469274376417
Current Action Time,35,966.0
Total Average Time,36,486.94145723104054
Current Action Time,36,969.75
Total Average Time,37,501.8439403689403
Current Action Time,37,1038.3333333333333
Total Average Time,38,513.9533103592314
Current Action Time,38,962.0
Total Average Time,39,521.7365588115588
Current Action Time,39,817.5
Total Average Time,40,535.6848115079365
Current Action Time,40,1079.6666666666667
Total Average Time,41,550.1477835849787
Current Action Time,41,1128.6666666666667
Total Average Time,42,565.3188681027966
Current Action Time,42,1187.3333333333333
Total Average Time,43,581.0556386120339
Current Action Time,43,1242.0
Total Average Time,44,597.3119498556998
Current Action Time,44,1296.3333333333333
Total Average Time,45,613.9124250440916
Current Action Time,45,1344.3333333333333
Total Average Time,46,630.2621549344375
Current Action Time,46,1366.0
Total Average Time,47,647.1785629854778
Current Action Time,47,1425.3333333333333
Total Average Time,48,663.5706762566136
Current Action Time,48,1434.0
Total Average Time,49,680.2324991901521
Current Action Time,49,1480.0
Total Average Time,50,695.7478492063491
Current Action Time,50,1456.0
Total Average Time,51,712.4390678493618
Current Action Time,51,1547.0
Total Average Time,52,731.103701159951
Current Action Time,52,1683.0
Total Average Time,53,750.997970949386
Current Action Time,53,1785.5
Total Average Time,54,767.488749265138
Current Action Time,54,1641.5
Total Average Time,55,784.7465295815294
Current Action Time,55,1716.6666666666667
Total Average Time,56,802.7778415532878
Current Action Time,56,1794.5
Total Average Time,57,821.3255987190196
Current Action Time,57,1860.0
Total Average Time,58,839.8975711548985
Current Action Time,58,1898.5
Total Average Time,59,858.1111716437986
Current Action Time,59,1914.5
Total Average Time,60,877.1843187830686
Current Action Time,60,2002.5
Total Average Time,61,898.369821753838
Current Action Time,61,2169.5
Total Average Time,62,918.5493407578083
Current Action Time,62,2149.5
Total Average Time,63,938.4771289997478
Current Action Time,63,2174.0
Total Average Time,64,957.5946738591268
Current Action Time,64,2162.0
Total Average Time,65,977.7316788766788
Current Action Time,65,2266.5
Total Average Time,66,1000.2054413179412
Current Action Time,66,2461.0
Total Average Time,67,1022.4187929400615
Current Action Time,67,2488.5
Total Average Time,68,1043.3170459850608
Current Action Time,68,2443.5
Total Average Time,69,1064.558827927306
Current Action Time,69,2509.0
Total Average Time,70,1085.2008446712018
Current Action Time,70,2509.5
Total Average Time,71,1107.7402693941426
Current Action Time,71,2685.5
Total Average Time,72,1129.1049878747795
Current Action Time,72,2646.0
Total Average Time,73,1150.5967003696455
Current Action Time,73,2698.0
Total Average Time,74,1172.0616098241098
Current Action Time,74,2739.0
Total Average Time,75,1195.2207883597882
Current Action Time,75,2909.0
Total Average Time,76,1217.8363043024226
Current Action Time,76,2914.0
Total Average Time,77,1241.1955730777158
Current Action Time,77,3016.5
Total Average Time,78,1264.5392195767195
Current Action Time,78,3062.0
Total Average Time,79,1289.633659835242
Current Action Time,79,3247.0
Total Average Time,80,1313.7007390873016
Current Action Time,80,3215.0
Total Average Time,81,1337.7785077405447
Current Action Time,81,3264.0
Total Average Time,82,1360.8055991095625
Current Action Time,82,3226.0
Total Average Time,83,1386.4826400841462
Current Action Time,83,3492.0
Total Average Time,84,1410.65546579743
Current Action Time,84,3417.0
Total Average Time,85,1436.8830485527544
Current Action Time,85,3640.0
Total Average Time,86,1462.3611526393504
Current Action Time,86,3628.0
Total Average Time,87,1488.713323298668
Current Action Time,87,3755.0
Total Average Time,88,1516.0574900793652
Current Action Time,88,3895.0
Total Average Time,89,1542.674821651507
Current Action Time,89,3885.0
Total Average Time,90,1570.4673236331569
Current Action Time,90,4044.0
Total Average Time,91,1597.528122274551
Current Action Time,91,4033.0
Total Average Time,92,1623.6636861628708
