Series,Iteration,Average Time (ms)
Total Average Time,89,1570.9074683431425
Current Action Time,89,8595.0
Total Average Time,90,1597.9418298059963
Current Action Time,90,4004.0
Total Average Time,91,1625.2721393685679
Current Action Time,91,4085.0
Total Average Time,92,1655.2148335058662
Current Action Time,92,4380.0
Total Average Time,93,1683.2770395972009
Current Action Time,93,4265.0
Total Average Time,94,1713.4655817291455
Current Action Time,94,4521.0
Total Average Time,95,1741.534365079365
Current Action Time,95,4380.0
Total Average Time,96,1769.6954654431217
Current Action Time,96,4445.0
Total Average Time,97,1800.801697758141
Current Action Time,97,4787.0
Total Average Time,98,1830.0180069646906
Current Action Time,98,4664.0
Total Average Time,99,1860.674390732724
Current Action Time,99,4865.0
