Series,Iteration,Average Time (ms)
Total Average Time,1,3.6
Current Action Time,1,3.6
Total Average Time,2,50.4875
Current Action Time,2,97.375
Total Average Time,3,37.59166666666666
Current Action Time,3,11.8
Total Average Time,4,52.52708333333333
Current Action Time,4,97.33333333333333
Total Average Time,5,47.154999999999994
Current Action Time,5,25.666666666666668
Total Average Time,6,60.39107142857142
Current Action Time,6,126.57142857142857
Total Average Time,7,57.84314058956915
Current Action Time,7,42.55555555555556
Total Average Time,8,75.75560515873015
Current Action Time,8,201.14285714285714
Total Average Time,9,74.89387125220458
Current Action Time,9,68.0
Total Average Time,10,87.16162698412697
Current Action Time,10,197.57142857142858
Total Average Time,11,87.85147907647907
Current Action Time,11,94.75
Total Average Time,12,105.7448082010582
Current Action Time,12,302.57142857142856
Total Average Time,13,107.12020757020757
Current Action Time,13,123.625
Total Average Time,14,123.61162131519275
Current Action Time,14,338.0
Total Average Time,15,126.28513227513228
Current Action Time,15,163.71428571428572
Total Average Time,16,147.5548115079365
Current Action Time,16,466.6
Total Average Time,17,150.82609710550886
Current Action Time,17,203.16666666666666
Total Average Time,18,155.80798059964727
Current Action Time,18,240.5
Total Average Time,19,176.00229741019214
Current Action Time,19,539.5
Total Average Time,20,181.18551587301585
Current Action Time,20,279.6666666666667
Total Average Time,21,199.52906273620556
Current Action Time,21,566.4
Total Average Time,22,205.95955988455987
Current Action Time,22,341.0
Total Average Time,23,223.7700138026225
Current Action Time,23,615.6
Total Average Time,24,230.64070767195767
Current Action Time,24,388.6666666666667
Total Average Time,25,248.19507936507935
Current Action Time,25,669.5
Total Average Time,26,256.43373015873016
Current Action Time,26,462.4
Total Average Time,27,264.9139623750735
Current Action Time,27,485.4
Total Average Time,28,281.08667800453514
Current Action Time,28,717.75
Total Average Time,29,290.66989600437876
Current Action Time,29,559.0
Total Average Time,30,306.58089947089945
Current Action Time,30,768.0
Total Average Time,31,317.62667690732206
Current Action Time,31,649.0
Total Average Time,32,334.97428075396823
Current Action Time,32,872.75
Total Average Time,33,346.5508177008177
Current Action Time,33,717.0
Total Average Time,34,364.1816760037348
Current Action Time,34,946.0
Total Average Time,35,376.84315192743765
Current Action Time,35,807.3333333333334
Total Average Time,36,393.19473104056436
Current Action Time,36,965.5
Total Average Time,37,406.5543329043329
Current Action Time,37,887.5
Total Average Time,38,420.52220133667504
Current Action Time,38,937.3333333333334
Total Average Time,39,436.05582010582015
Current Action Time,39,1026.3333333333333
Total Average Time,40,451.22109126984134
Current Action Time,40,1042.6666666666667
Total Average Time,41,468.5083817266745
Current Action Time,41,1160.0
Total Average Time,42,484.7819916855632
Current Action Time,42,1152.0
Total Average Time,43,501.92659653008496
Current Action Time,43,1222.0
Total Average Time,44,519.2919011544012
Current Action Time,44,1266.0
Total Average Time,45,536.6965255731923
Current Action Time,45,1302.5
Total Average Time,46,554.5871808143548
Current Action Time,46,1359.6666666666667
Total Average Time,47,572.6385173927728
Current Action Time,47,1403.0
Total Average Time,48,591.8613260582011
Current Action Time,48,1495.3333333333333
Total Average Time,49,609.6260609005507
Current Action Time,49,1462.3333333333333
Total Average Time,50,629.3535396825397
Current Action Time,50,1596.0
Total Average Time,51,647.8694833488951
Current Action Time,51,1573.6666666666667
Total Average Time,52,668.1604548229548
Current Action Time,52,1703.0
Total Average Time,53,687.4310122791254
Current Action Time,53,1689.5
Total Average Time,54,709.1174750146972
Current Action Time,54,1858.5
Total Average Time,55,728.7517027417027
Current Action Time,55,1789.0
Total Average Time,56,751.3900651927437
Current Action Time,56,1996.5
Total Average Time,57,770.5762043998886
Current Action Time,57,1845.0
Total Average Time,58,793.824890530925
Current Action Time,58,2119.0
Total Average Time,59,813.6837906914178
Current Action Time,59,1965.5
Total Average Time,60,838.6890608465608
Current Action Time,60,2314.0
Total Average Time,61,859.34989591465
Current Action Time,61,2099.0
Total Average Time,62,885.0619943676395
Current Action Time,62,2453.5
Total Average Time,63,905.2594230284707
Current Action Time,63,2157.5
Total Average Time,64,932.2397445436508
Current Action Time,64,2632.0
Total Average Time,65,953.205286935287
Current Action Time,65,2295.0
Total Average Time,66,980.7855098605098
Current Action Time,66,2773.5
Total Average Time,67,1002.131994787965
Current Action Time,67,2411.0
Total Average Time,68,1030.144759570495
Current Action Time,68,2907.0
Total Average Time,69,1050.6788934897631
Current Action Time,69,2447.0
Total Average Time,70,1080.7263378684809
Current Action Time,70,3154.0
Total Average Time,71,1102.6879387435727
Current Action Time,71,2640.0
Total Average Time,72,1133.1367173721342
Current Action Time,72,3295.0
Total Average Time,73,1155.49785823005
Current Action Time,73,2765.5
Total Average Time,74,1186.6803196053197
Current Action Time,74,3463.0
Total Average Time,75,1210.4779153439154
Current Action Time,75,2971.5
Total Average Time,76,1233.3334690893903
Current Action Time,76,2947.5
Total Average Time,77,1265.9914759843332
Current Action Time,77,3748.0
Total Average Time,78,1290.2864570614572
Current Action Time,78,3161.0
Total Average Time,79,1324.219539883464
Current Action Time,79,3971.0
Total Average Time,80,1348.0667956349207
Current Action Time,80,3232.0
Total Average Time,81,1382.7079463060945
Current Action Time,81,4154.0
Total Average Time,82,1407.1871176926056
Current Action Time,82,3390.0
Total Average Time,83,1442.8595620577548
Current Action Time,83,4368.0
Total Average Time,84,1468.2540910808768
Current Action Time,84,3576.0
Total Average Time,85,1504.8746311858076
Current Action Time,85,4581.0
Total Average Time,86,1530.5039959394612
Current Action Time,86,3709.0
Total Average Time,87,1556.2108465608467
Current Action Time,87,3767.0
