Series,Iteration,Average Time (ms)
Total Average Time,1,4.2
Current Action Time,1,4.2
Total Average Time,2,6.300000000000001
Current Action Time,2,8.4
Total Average Time,3,8.237037037037037
Current Action Time,3,12.11111111111111
Total Average Time,4,10.802777777777777
Current Action Time,4,18.5
Total Average Time,5,13.797777777777776
Current Action Time,5,25.77777777777778
Total Average Time,6,17.57222222222222
Current Action Time,6,36.44444444444444
Total Average Time,7,21.66507936507936
Current Action Time,7,46.22222222222222
Total Average Time,8,25.943055555555553
Current Action Time,8,55.888888888888886
Total Average Time,9,30.628395061728398
Current Action Time,9,68.11111111111111
Total Average Time,10,35.79055555555556
Current Action Time,10,82.25
Total Average Time,11,41.13914141414141
Current Action Time,11,94.625
Total Average Time,12,47.096296296296295
Current Action Time,12,112.625
Total Average Time,13,53.8292735042735
Current Action Time,13,134.625
Total Average Time,14,60.5047335600907
Current Action Time,14,147.28571428571428
Total Average Time,15,67.27941798941798
Current Action Time,15,162.125
Total Average Time,16,75.66820436507936
Current Action Time,16,201.5
Total Average Time,17,84.66811391223156
Current Action Time,17,228.66666666666666
Total Average Time,18,92.75004409171076
Current Action Time,18,230.14285714285714
Total Average Time,19,101.66670843776107
Current Action Time,19,262.1666666666667
Total Average Time,20,110.54170634920635
Current Action Time,20,279.1666666666667
Total Average Time,21,119.73813303099017
Current Action Time,21,303.6666666666667
Total Average Time,22,130.11367243867244
Current Action Time,22,348.0
Total Average Time,23,140.85510697032436
Current Action Time,23,377.1666666666667
Total Average Time,24,151.91947751322752
Current Action Time,24,406.4
Total Average Time,25,162.88936507936506
Current Action Time,25,426.1666666666667
Total Average Time,26,175.9416971916972
Current Action Time,26,502.25
Total Average Time,27,187.3438565549677
Current Action Time,27,483.8
Total Average Time,28,199.4030045351474
Current Action Time,28,525.0
Total Average Time,29,212.29945265462507
Current Action Time,29,573.4
Total Average Time,30,225.0894708994709
Current Action Time,30,596.0
Total Average Time,31,238.59464925755248
Current Action Time,31,643.75
Total Average Time,32,252.85731646825397
Current Action Time,32,695.0
Total Average Time,33,267.619215969216
Current Action Time,33,740.0
Total Average Time,34,282.3583566760038
Current Action Time,34,768.75
Total Average Time,35,297.34811791383225
Current Action Time,35,807.0
Total Average Time,36,312.74122574955913
Current Action Time,36,851.5
Total Average Time,37,328.37659802659806
Current Action Time,37,891.25
Total Average Time,38,344.88642439431914
Current Action Time,38,955.75
Total Average Time,39,361.9064306064306
Current Action Time,39,1008.6666666666666
Total Average Time,40,378.6275198412699
Current Action Time,40,1030.75
Total Average Time,41,396.6203445605885
Current Action Time,41,1116.3333333333333
Total Average Time,42,414.72462207105065
Current Action Time,42,1157.0
Total Average Time,43,433.2542820228867
Current Action Time,43,1211.5
Total Average Time,44,452.25607864357863
Current Action Time,44,1269.3333333333333
Total Average Time,45,471.2133509700176
Current Action Time,45,1305.3333333333333
Total Average Time,46,490.549292615597
Current Action Time,46,1360.6666666666667
Total Average Time,47,510.8638466734211
Current Action Time,47,1445.3333333333333
Total Average Time,48,531.2416832010582
Current Action Time,48,1489.0
Total Average Time,49,551.6721250404923
Current Action Time,49,1532.3333333333333
Total Average Time,50,572.8186825396825
Current Action Time,50,1609.0
Total Average Time,51,594.018316215375
Current Action Time,51,1654.0
Total Average Time,52,615.7487332112331
Current Action Time,52,1724.0
Total Average Time,53,638.2000149745431
Current Action Time,53,1805.6666666666667
Total Average Time,54,661.5203850676072
Current Action Time,54,1897.5
Total Average Time,55,686.7563780663779
Current Action Time,55,2049.5
Total Average Time,56,710.546442743764
Current Action Time,56,2019.0
Total Average Time,57,735.0807156780841
Current Action Time,57,2109.0
Total Average Time,58,759.3465654077722
Current Action Time,58,2142.5
Total Average Time,59,783.9084880279795
Current Action Time,59,2208.5
Total Average Time,60,808.8683465608465
Current Action Time,60,2281.5
Total Average Time,61,833.8459146500129
Current Action Time,61,2332.5
Total Average Time,62,860.6709805427547
Current Action Time,62,2497.0
Total Average Time,63,886.5730284706474
Current Action Time,63,2492.5
Total Average Time,64,912.9546999007936
Current Action Time,64,2575.0
Total Average Time,65,940.2861660561659
Current Action Time,65,2689.5
Total Average Time,66,967.5318302068301
Current Action Time,66,2738.5
Total Average Time,67,994.9418028903102
Current Action Time,67,2804.0
Total Average Time,68,1023.1558940242762
Current Action Time,68,2913.5
Total Average Time,69,1051.5159535311707
Current Action Time,69,2980.0
Total Average Time,70,1080.7014399092968
Current Action Time,70,3094.5
Total Average Time,71,1109.7549407556448
Current Action Time,71,3143.5
Total Average Time,72,1139.5638999118164
Current Action Time,72,3256.0
Total Average Time,73,1170.5630245705586
Current Action Time,73,3402.5
Total Average Time,74,1202.1027134277133
Current Action Time,74,3504.5
Total Average Time,75,1233.074677248677
Current Action Time,75,3525.0
Total Average Time,76,1265.3105367585629
Current Action Time,76,3683.0
Total Average Time,77,1296.7220882292308
Current Action Time,77,3684.0
Total Average Time,78,1328.6935999185998
Current Action Time,78,3790.5
Total Average Time,79,1361.475959413301
Current Action Time,79,3918.5
Total Average Time,80,1394.9762599206347
Current Action Time,80,4041.5
Total Average Time,81,1429.1864295512441
Current Action Time,81,4166.0
Total Average Time,82,1463.2634243128143
Current Action Time,82,4223.5
Total Average Time,83,1498.2120577548287
Current Action Time,83,4364.0
Total Average Time,84,1533.3404856386999
Current Action Time,84,4449.0
Total Average Time,85,1569.6305975723621
Current Action Time,85,4618.0
