Series,Iteration,Average Time (ms)
Total Average Time,1,2989.0
Current Action Time,1,2989.0
Total Average Time,2,3098.5
Current Action Time,2,3208.0
Total Average Time,3,3276.3333333333335
Current Action Time,3,3632.0
Total Average Time,4,3135.0
Current Action Time,4,2711.0
Total Average Time,5,3145.9
Current Action Time,5,3189.5
Total Average Time,6,3230.9166666666665
Current Action Time,6,3656.0
Total Average Time,7,3154.5
Current Action Time,7,2696.0
Total Average Time,8,3158.5
Current Action Time,8,3186.5
Total Average Time,9,3212.4444444444443
Current Action Time,9,3644.0
Total Average Time,10,3161.1
Current Action Time,10,2699.0
Total Average Time,11,3165.8636363636365
Current Action Time,11,3213.5
Total Average Time,12,3208.5416666666665
Current Action Time,12,3678.0
Total Average Time,13,3170.423076923077
Current Action Time,13,2713.0
Total Average Time,14,3170.3214285714284
Current Action Time,14,3169.0
Total Average Time,15,3203.1666666666665
Current Action Time,15,3663.0
Total Average Time,16,3203.375
Current Action Time,16,3206.5
Total Average Time,17,3173.470588235294
Current Action Time,17,2695.0
Total Average Time,18,3199.5555555555557
Current Action Time,18,3643.0
Total Average Time,19,3198.9473684210525
Current Action Time,19,3188.0
Total Average Time,20,3174.15
Current Action Time,20,2703.0
Total Average Time,21,3198.0476190476193
Current Action Time,21,3676.0
Total Average Time,22,3201.2954545454545
Current Action Time,22,3269.5
Total Average Time,23,3179.7608695652175
Current Action Time,23,2706.0
Total Average Time,24,3198.6875
Current Action Time,24,3634.0
Total Average Time,25,3198.44
Current Action Time,25,3192.5
Total Average Time,26,3180.230769230769
Current Action Time,26,2725.0
Total Average Time,27,3180.1296296296296
Current Action Time,27,3177.5
Total Average Time,28,3197.6964285714284
Current Action Time,28,3672.0
Total Average Time,29,3181.844827586207
Current Action Time,29,2738.0
Total Average Time,30,3181.85
Current Action Time,30,3182.0
Total Average Time,31,3199.0806451612902
Current Action Time,31,3716.0
Total Average Time,32,3183.046875
Current Action Time,32,2686.0
Total Average Time,33,3182.6363636363635
Current Action Time,33,3169.5
Total Average Time,34,3196.8823529411766
Current Action Time,34,3667.0
Total Average Time,35,3183.1714285714284
Current Action Time,35,2717.0
Total Average Time,36,3183.097222222222
Current Action Time,36,3180.5
Total Average Time,37,3196.7972972972975
Current Action Time,37,3690.0
Total Average Time,38,3185.9605263157896
Current Action Time,38,2785.0
Total Average Time,39,3186.230769230769
Current Action Time,39,3196.5
Total Average Time,40,3198.625
Current Action Time,40,3682.0
Total Average Time,41,3188.682926829268
Current Action Time,41,2791.0
Total Average Time,42,3189.2023809523807
Current Action Time,42,3210.5
Total Average Time,43,3201.7558139534885
Current Action Time,43,3729.0
Total Average Time,44,3190.9204545454545
Current Action Time,44,2725.0
Total Average Time,45,3191.3777777777777
Current Action Time,45,3211.5
Total Average Time,46,3201.695652173913
Current Action Time,46,3666.0
Total Average Time,47,3193.936170212766
Current Action Time,47,2837.0
Total Average Time,48,3193.5729166666665
Current Action Time,48,3176.5
Total Average Time,49,3203.0714285714284
Current Action Time,49,3659.0
Total Average Time,50,3193.43
Current Action Time,50,2721.0
