Series,Iteration,Average Time (ms)
Total Average Time,1,9460.0
Current Action Time,1,9460.0
Total Average Time,2,6552.333333333333
Current Action Time,2,3644.6666666666665
Total Average Time,3,7398.888888888888
Current Action Time,3,9092.0
Total Average Time,4,6371.583333333333
Current Action Time,4,3289.6666666666665
Total Average Time,5,5783.333333333333
Current Action Time,5,3430.3333333333335
Total Average Time,6,5476.61111111111
Current Action Time,6,3943.0
Total Average Time,7,5199.047619047618
Current Action Time,7,3533.6666666666665
Total Average Time,8,5012.083333333333
Current Action Time,8,3703.3333333333335
Total Average Time,9,4839.962962962963
Current Action Time,9,3463.0
Total Average Time,10,4668.166666666666
Current Action Time,10,3122.0
Total Average Time,11,4502.060606060606
Current Action Time,11,2841.0
Total Average Time,12,4386.916666666667
Current Action Time,12,3120.3333333333335
Total Average Time,13,4276.2307692307695
Current Action Time,13,2948.0
Total Average Time,14,4176.47619047619
Current Action Time,14,2879.6666666666665
Total Average Time,15,4089.011111111111
Current Action Time,15,2864.5
Total Average Time,16,3996.3541666666665
Current Action Time,16,2606.5
Total Average Time,17,3928.5882352941176
Current Action Time,17,2844.3333333333335
Total Average Time,18,3870.6944444444443
Current Action Time,18,2886.5
Total Average Time,19,3802.6710526315787
Current Action Time,19,2578.25
Total Average Time,20,3743.6041666666665
Current Action Time,20,2621.3333333333335
Total Average Time,21,3713.6388888888882
Current Action Time,21,3114.3333333333335
Total Average Time,22,3659.7234848484845
Current Action Time,22,2527.5
Total Average Time,23,3610.1123188405795
Current Action Time,23,2518.6666666666665
Total Average Time,24,3558.524305555555
Current Action Time,24,2372.0
Total Average Time,25,3524.2833333333333
Current Action Time,25,2702.5
Total Average Time,26,3467.5416666666665
Current Action Time,26,2049.0
Total Average Time,27,3424.04012345679
Current Action Time,27,2293.0
Total Average Time,28,3380.8244047619046
Current Action Time,28,2214.0
Total Average Time,29,3340.5545977011493
Current Action Time,29,2213.0
Total Average Time,30,3303.258333333333
Current Action Time,30,2221.6666666666665
Total Average Time,31,3259.4919354838707
Current Action Time,31,1946.5
Total Average Time,32,3213.7703125
Current Action Time,32,1796.4
Total Average Time,33,3171.413636363636
Current Action Time,33,1816.0
Total Average Time,34,3138.666176470588
Current Action Time,34,2058.0
Total Average Time,35,3112.14
Current Action Time,35,2210.25
Total Average Time,36,3081.8027777777775
Current Action Time,36,2020.0
Total Average Time,37,3046.8554054054052
Current Action Time,37,1788.75
Total Average Time,38,3017.617105263158
Current Action Time,38,1935.8
Total Average Time,39,2985.401282051282
Current Action Time,39,1761.2
Total Average Time,40,2960.2012499999996
Current Action Time,40,1977.4
Total Average Time,41,2927.5670731707314
Current Action Time,41,1622.2
Total Average Time,42,2896.958333333333
Current Action Time,42,1642.0
Total Average Time,43,2876.0930232558135
Current Action Time,43,1999.75
Total Average Time,44,2848.4590909090907
Current Action Time,44,1660.2
Total Average Time,45,2829.582222222222
Current Action Time,45,1999.0
Total Average Time,46,2801.1927536231883
Current Action Time,46,1523.6666666666667
Total Average Time,47,2777.0056737588648
Current Action Time,47,1664.4
Total Average Time,48,2747.738194444444
Current Action Time,48,1372.1666666666667
Total Average Time,49,2727.5853741496594
Current Action Time,49,1760.25
Total Average Time,50,2710.9036666666666
Current Action Time,50,1893.5
Total Average Time,51,2687.921241830065
Current Action Time,51,1538.8
Total Average Time,52,2661.9483974358973
Current Action Time,52,1337.3333333333333
Total Average Time,53,2639.182075471698
Current Action Time,53,1455.3333333333333
Total Average Time,54,2615.3515432098766
Current Action Time,54,1352.3333333333333
Total Average Time,55,2590.1966666666667
Current Action Time,55,1231.8333333333333
Total Average Time,56,2562.805399659864
Current Action Time,56,1056.2857142857142
Total Average Time,57,2540.5515037593987
Current Action Time,57,1294.3333333333333
Total Average Time,58,2520.293719211823
Current Action Time,58,1365.6
Total Average Time,59,2493.85774818402
Current Action Time,59,960.5714285714286
Total Average Time,60,2476.790674603175
Current Action Time,60,1469.8333333333333
Total Average Time,61,2450.6547619047624
Current Action Time,61,882.5
Total Average Time,62,2425.363959293395
Current Action Time,62,882.625
Total Average Time,63,2401.652966742253
Current Action Time,63,931.5714285714286
Total Average Time,64,2379.357049851191
Current Action Time,64,974.7142857142857
Total Average Time,65,2358.195512820513
Current Action Time,65,1003.8571428571429
Total Average Time,66,2337.517225829726
Current Action Time,66,993.4285714285714
Total Average Time,67,2317.265724946695
Current Action Time,67,980.6666666666666
Total Average Time,68,2295.1938025210084
Current Action Time,68,816.375
Total Average Time,69,2274.10817805383
Current Action Time,69,840.2857142857143
Total Average Time,70,2255.3576530612245
Current Action Time,70,961.5714285714286
Total Average Time,71,2232.9817236753856
Current Action Time,71,666.6666666666666
Total Average Time,72,2212.870866402116
Current Action Time,72,785.0
Total Average Time,73,2193.737361382909
Current Action Time,73,816.125
Total Average Time,74,2174.8692889317886
Current Action Time,74,797.5
Total Average Time,75,2157.444365079365
Current Action Time,75,868.0
Total Average Time,76,2141.6716008771928
Current Action Time,76,958.7142857142857
Total Average Time,77,2124.305735930736
Current Action Time,77,804.5
Total Average Time,78,2108.3933913308915
Current Action Time,78,883.1428571428571
Total Average Time,79,2088.912462326703
Current Action Time,79,569.4
Total Average Time,80,2072.778834325397
Current Action Time,80,798.2222222222222
Total Average Time,81,2055.187600431119
Current Action Time,81,647.8888888888889
Total Average Time,82,2037.1441540843978
Current Action Time,82,575.625
Total Average Time,83,2018.6713329508507
Current Action Time,83,503.9
Total Average Time,84,2000.2607434893148
Current Action Time,84,472.1818181818182
Total Average Time,85,1982.76591121297
Current Action Time,85,513.2
Total Average Time,86,1966.5663075942145
Current Action Time,86,589.6
Total Average Time,87,1950.0092235988789
Current Action Time,87,526.1
Total Average Time,88,1933.6261642398006
Current Action Time,88,508.3
Total Average Time,89,1916.0655025374124
Current Action Time,89,370.72727272727275
Total Average Time,90,1900.7381080647747
Current Action Time,90,536.6
