Series,Iteration,Average Time (ms)
Total Average Time,87,1793.8794517423823
Current Action Time,87,344.0
Total Average Time,88,1776.4919327200573
Current Action Time,88,263.77777777777777
Total Average Time,89,1760.0414615658995
Current Action Time,89,312.4
Total Average Time,90,1744.6673897707226
Current Action Time,90,376.375
Total Average Time,91,1729.1237920809347
Current Action Time,91,330.2
