Series,Iteration,Average Time (ms)
Total Average Time,1,8769.0
Current Action Time,1,8769.0
Total Average Time,2,5943.5
Current Action Time,2,3118.0
Total Average Time,3,5003.0
Current Action Time,3,3122.0
Total Average Time,4,4712.25
Current Action Time,4,3840.0
Total Average Time,5,4534.0
Current Action Time,5,3821.0
Total Average Time,6,4383.666666666667
Current Action Time,6,3632.0
Total Average Time,7,4159.428571428572
Current Action Time,7,2814.0
Total Average Time,8,4004.625
Current Action Time,8,2921.0
Total Average Time,9,3884.0
Current Action Time,9,2919.0
Total Average Time,10,3777.2
Current Action Time,10,2816.0
Total Average Time,11,3745.2727272727275
Current Action Time,11,3426.0
Total Average Time,12,3650.4166666666665
Current Action Time,12,2607.0
Total Average Time,13,3597.8076923076924
Current Action Time,13,2966.5
Total Average Time,14,3563.535714285714
Current Action Time,14,3118.0
Total Average Time,15,3485.9333333333334
Current Action Time,15,2399.5
Total Average Time,16,3402.5
Current Action Time,16,2151.0
Total Average Time,17,3343.705882352941
Current Action Time,17,2403.0
Total Average Time,18,3285.6111111111113
Current Action Time,18,2298.0
Total Average Time,19,3228.2631578947367
Current Action Time,19,2196.0
Total Average Time,20,3172.975
Current Action Time,20,2122.5
Total Average Time,21,3276.9285714285716
Current Action Time,21,5356.0
Total Average Time,22,3364.1136363636365
Current Action Time,22,5195.0
Total Average Time,23,3329.217391304348
Current Action Time,23,2561.5
Total Average Time,24,3303.1666666666665
Current Action Time,24,2704.0
Total Average Time,25,3361.88
Current Action Time,25,4771.0
Total Average Time,26,3320.730769230769
Current Action Time,26,2292.0
Total Average Time,27,3280.796296296296
Current Action Time,27,2242.5
Total Average Time,28,3254.625
Current Action Time,28,2548.0
Total Average Time,29,3217.8793103448274
Current Action Time,29,2189.0
Total Average Time,30,3245.1833333333334
Current Action Time,30,4037.0
Total Average Time,31,3207.7419354838707
Current Action Time,31,2084.5
Total Average Time,32,3180.75
Current Action Time,32,2344.0
Total Average Time,33,3141.0808080808083
Current Action Time,33,1871.6666666666667
Total Average Time,34,3152.166666666667
Current Action Time,34,3518.0
Total Average Time,35,3115.7190476190476
Current Action Time,35,1876.5
Total Average Time,36,3079.3796296296296
Current Action Time,36,1807.5
Total Average Time,37,3081.7207207207207
Current Action Time,37,3166.0
Total Average Time,38,3080.6754385964914
Current Action Time,38,3042.0
Total Average Time,39,3037.4529914529917
Current Action Time,39,1395.0
Total Average Time,40,3000.666666666667
Current Action Time,40,1566.0
Total Average Time,41,2968.126016260163
Current Action Time,41,1666.5
Total Average Time,42,2958.90873015873
Current Action Time,42,2581.0
Total Average Time,43,2947.5968992248063
Current Action Time,43,2472.5
