Series,Iteration,Average Time (ms)
Total Average Time,1,4881.0
Current Action Time,1,4881.0
Total Average Time,2,4922.0
Current Action Time,2,4963.0
Total Average Time,3,4882.666666666667
Current Action Time,3,4804.0
Total Average Time,4,4858.75
Current Action Time,4,4787.0
Total Average Time,5,4794.6
Current Action Time,5,4538.0
Total Average Time,6,4738.333333333333
Current Action Time,6,4457.0
Total Average Time,7,4669.285714285715
Current Action Time,7,4255.0
Total Average Time,8,4609.875
Current Action Time,8,4194.0
Total Average Time,9,4563.777777777777
Current Action Time,9,4195.0
Total Average Time,10,4518.8
Current Action Time,10,4114.0
Total Average Time,11,4466.090909090909
Current Action Time,11,3939.0
Total Average Time,12,4409.625
Current Action Time,12,3788.5
Total Average Time,13,4362.7692307692305
Current Action Time,13,3800.5
Total Average Time,14,4313.25
Current Action Time,14,3669.5
Total Average Time,15,4260.766666666666
Current Action Time,15,3526.0
Total Average Time,16,4212.75
Current Action Time,16,3492.5
Total Average Time,17,4166.029411764706
Current Action Time,17,3418.5
Total Average Time,18,4117.166666666667
Current Action Time,18,3286.5
Total Average Time,19,4067.684210526316
Current Action Time,19,3177.0
Total Average Time,20,4019.95
Current Action Time,20,3113.0
Total Average Time,21,3972.285714285714
Current Action Time,21,3019.0
Total Average Time,22,3925.909090909091
Current Action Time,22,2952.0
Total Average Time,23,3879.2391304347825
Current Action Time,23,2852.5
Total Average Time,24,3833.8125
Current Action Time,24,2789.0
Total Average Time,25,3789.66
Current Action Time,25,2730.0
Total Average Time,26,3747.6153846153848
Current Action Time,26,2696.5
Total Average Time,27,3704.1111111111113
Current Action Time,27,2573.0
Total Average Time,28,3660.75
Current Action Time,28,2490.0
Total Average Time,29,3622.189655172414
Current Action Time,29,2542.5
Total Average Time,30,3582.983333333333
Current Action Time,30,2446.0
Total Average Time,31,3539.6451612903224
Current Action Time,31,2239.5
Total Average Time,32,3497.25
Current Action Time,32,2183.0
Total Average Time,33,3455.030303030303
Current Action Time,33,2104.0
Total Average Time,34,3412.4313725490197
Current Action Time,34,2006.6666666666667
Total Average Time,35,3369.504761904762
Current Action Time,35,1910.0
Total Average Time,36,3328.0324074074074
Current Action Time,36,1876.5
Total Average Time,37,3286.7072072072074
Current Action Time,37,1799.0
Total Average Time,38,3246.758771929825
Current Action Time,38,1768.6666666666667
Total Average Time,39,3206.0213675213677
Current Action Time,39,1658.0
Total Average Time,40,3166.5458333333336
Current Action Time,40,1627.0
Total Average Time,41,3127.0121951219517
Current Action Time,41,1545.6666666666667
Total Average Time,42,3088.2817460317465
Current Action Time,42,1500.3333333333333
Total Average Time,43,3049.949612403101
Current Action Time,43,1440.0
Total Average Time,44,3011.8977272727275
Current Action Time,44,1375.6666666666667
Total Average Time,45,2974.1962962962966
Current Action Time,45,1315.3333333333333
Total Average Time,46,2937.061594202899
Current Action Time,46,1266.0
Total Average Time,47,2900.31560283688
Current Action Time,47,1210.0
Total Average Time,48,2863.934027777778
Current Action Time,48,1154.0
Total Average Time,49,2827.670068027211
Current Action Time,49,1087.0
Total Average Time,50,2791.87
Current Action Time,50,1037.6666666666667
Total Average Time,51,2756.2516339869285
Current Action Time,51,975.3333333333334
Total Average Time,52,2721.5064102564106
Current Action Time,52,949.5
Total Average Time,53,2686.59748427673
Current Action Time,53,871.3333333333334
Total Average Time,54,2652.7067901234573
Current Action Time,54,856.5
Total Average Time,55,2618.9803030303033
Current Action Time,55,797.75
Total Average Time,56,2585.7529761904766
Current Action Time,56,758.25
Total Average Time,57,2553.1432748538014
Current Action Time,57,727.0
Total Average Time,58,2520.9442528735635
Current Action Time,58,685.6
Total Average Time,59,2488.8180790960455
Current Action Time,59,625.5
Total Average Time,60,2457.3002777777783
Current Action Time,60,597.75
Total Average Time,61,2426.410109289618
Current Action Time,61,573.0
Total Average Time,62,2395.6357526881725
Current Action Time,62,518.4
Total Average Time,63,2365.2256613756613
Current Action Time,63,479.8
Total Average Time,64,2335.6033854166667
Current Action Time,64,469.4
Total Average Time,65,2306.1735897435897
Current Action Time,65,422.6666666666667
Total Average Time,66,2277.0042929292927
Current Action Time,66,381.0
Total Average Time,67,2248.3445273631837
Current Action Time,67,356.8
Total Average Time,68,2220.109068627451
Current Action Time,68,328.3333333333333
Total Average Time,69,2192.428743961352
Current Action Time,69,310.1666666666667
Total Average Time,70,2165.0464285714284
Current Action Time,70,275.6666666666667
Total Average Time,71,2138.0739436619715
Current Action Time,71,250.0
Total Average Time,72,2111.454861111111
Current Action Time,72,221.5
Total Average Time,73,2085.3504566210045
Current Action Time,73,205.83333333333334
Total Average Time,74,2059.6468790218787
Current Action Time,74,183.28571428571428
Total Average Time,75,2034.3849206349203
Current Action Time,75,165.0
Total Average Time,76,2009.4625626566412
Current Action Time,76,140.28571428571428
Total Average Time,77,1984.964672232529
Current Action Time,77,123.125
Total Average Time,78,1960.9170482295478
Current Action Time,78,109.25
Total Average Time,79,1937.2646172393004
Current Action Time,79,92.375
Total Average Time,80,1914.0738095238091
Current Action Time,80,82.0
Total Average Time,81,1891.2155594748185
Current Action Time,81,62.55555555555556
Total Average Time,82,1868.8211624080525
Current Action Time,82,54.875
Total Average Time,83,1846.8498231019314
Current Action Time,83,45.2
Total Average Time,84,1825.2576955782313
Current Action Time,84,33.111111111111114
Total Average Time,85,1804.0716573295986
Current Action Time,85,24.444444444444443
Total Average Time,86,1783.2930463270582
Current Action Time,86,17.11111111111111
Total Average Time,87,1762.9207124612296
Current Action Time,87,10.9
Total Average Time,88,1742.9750225468977
Current Action Time,88,7.7
Total Average Time,89,1723.409760121277
Current Action Time,89,1.6666666666666667
Total Average Time,90,1704.278540564374
Current Action Time,90,1.6
Total Average Time,91,1685.5502049537765
Current Action Time,91,0.0
