Series,Iteration,Average Time (ms)
Total Average Time,1,4.333333333333333
Current Action Time,1,4.333333333333333
Total Average Time,2,51.166666666666664
Current Action Time,2,98.0
Total Average Time,3,35.27777777777778
Current Action Time,3,3.5
Total Average Time,4,27.458333333333332
Current Action Time,4,4.0
Total Average Time,5,22.7
Current Action Time,5,3.6666666666666665
Total Average Time,6,19.52777777777778
Current Action Time,6,3.6666666666666665
Total Average Time,7,17.380952380952383
Current Action Time,7,4.5
Total Average Time,8,15.666666666666668
Current Action Time,8,3.6666666666666665
Total Average Time,9,14.370370370370372
Current Action Time,9,4.0
Total Average Time,10,13.333333333333334
Current Action Time,10,4.0
Total Average Time,11,18.181818181818183
Current Action Time,11,66.66666666666667
Total Average Time,12,17.0
Current Action Time,12,4.0
Total Average Time,13,15.974358974358974
Current Action Time,13,3.6666666666666665
Total Average Time,14,15.119047619047619
Current Action Time,14,4.0
Total Average Time,15,20.81111111111111
Current Action Time,15,100.5
Total Average Time,16,19.718749999999996
Current Action Time,16,3.3333333333333335
Total Average Time,17,18.774509803921568
Current Action Time,17,3.6666666666666665
Total Average Time,18,17.953703703703702
Current Action Time,18,4.0
Total Average Time,19,17.219298245614034
Current Action Time,19,4.0
Total Average Time,20,16.574999999999996
Current Action Time,20,4.333333333333333
Total Average Time,21,15.960317460317459
Current Action Time,21,3.6666666666666665
Total Average Time,22,15.40151515151515
Current Action Time,22,3.6666666666666665
Total Average Time,23,14.891304347826088
Current Action Time,23,3.6666666666666665
Total Average Time,24,14.4375
Current Action Time,24,4.0
Total Average Time,25,17.74
Current Action Time,25,97.0
Total Average Time,26,17.192307692307693
Current Action Time,26,3.5
Total Average Time,27,16.703703703703702
Current Action Time,27,4.0
Total Average Time,28,16.25
Current Action Time,28,4.0
Total Average Time,29,15.816091954022989
Current Action Time,29,3.6666666666666665
Total Average Time,30,15.411111111111113
Current Action Time,30,3.6666666666666665
Total Average Time,31,15.026881720430108
Current Action Time,31,3.5
Total Average Time,32,14.671875000000002
Current Action Time,32,3.6666666666666665
