Series,Iteration,Average Time (ms)
Total Average Time,1,62.0
Current Action Time,1,62.0
Total Average Time,2,78.75
Current Action Time,2,95.5
Total Average Time,3,79.5
Current Action Time,3,81.0
Total Average Time,4,75.125
Current Action Time,4,62.0
Total Average Time,5,81.56666666666666
Current Action Time,5,107.33333333333333
Total Average Time,6,84.80555555555556
Current Action Time,6,101.0
Total Average Time,7,86.45238095238095
Current Action Time,7,96.33333333333333
Total Average Time,8,88.02083333333333
Current Action Time,8,99.0
Total Average Time,9,89.24074074074073
Current Action Time,9,99.0
Total Average Time,10,90.41666666666666
Current Action Time,10,101.0
Total Average Time,11,91.07575757575756
Current Action Time,11,97.66666666666667
Total Average Time,12,91.90277777777777
Current Action Time,12,101.0
Total Average Time,13,92.39743589743588
Current Action Time,13,98.33333333333333
Total Average Time,14,92.69047619047618
Current Action Time,14,96.5
Total Average Time,15,92.82222222222222
Current Action Time,15,94.66666666666667
Total Average Time,16,93.14583333333333
Current Action Time,16,98.0
Total Average Time,17,93.54901960784314
Current Action Time,17,100.0
Total Average Time,18,93.76851851851852
Current Action Time,18,97.5
Total Average Time,19,94.00877192982455
Current Action Time,19,98.33333333333333
Total Average Time,20,92.69166666666666
Current Action Time,20,67.66666666666667
Total Average Time,21,92.77777777777777
Current Action Time,21,94.5
Total Average Time,22,91.33333333333333
Current Action Time,22,61.0
Total Average Time,23,91.71014492753622
Current Action Time,23,100.0
Total Average Time,24,91.9861111111111
Current Action Time,24,98.33333333333333
Total Average Time,25,92.20666666666666
Current Action Time,25,97.5
Total Average Time,26,92.49358974358974
Current Action Time,26,99.66666666666667
Total Average Time,27,90.90123456790123
Current Action Time,27,49.5
Total Average Time,28,91.14285714285712
Current Action Time,28,97.66666666666667
Total Average Time,29,91.49999999999999
Current Action Time,29,101.5
Total Average Time,30,91.62777777777777
Current Action Time,30,95.33333333333333
Total Average Time,31,91.8010752688172
Current Action Time,31,97.0
Total Average Time,32,92.03645833333333
Current Action Time,32,99.33333333333333
Total Average Time,33,92.08080808080808
Current Action Time,33,93.5
Total Average Time,34,91.22549019607843
Current Action Time,34,63.0
Total Average Time,35,91.35238095238094
Current Action Time,35,95.66666666666667
Total Average Time,36,91.42592592592592
Current Action Time,36,94.0
Total Average Time,37,91.72072072072072
Current Action Time,37,102.33333333333333
Total Average Time,38,91.85964912280701
Current Action Time,38,97.0
Total Average Time,39,91.95726495726495
Current Action Time,39,95.66666666666667
Total Average Time,40,92.05833333333332
Current Action Time,40,96.0
Total Average Time,41,92.12195121951218
Current Action Time,41,94.66666666666667
Total Average Time,42,92.23809523809523
Current Action Time,42,97.0
Total Average Time,43,91.82945736434107
Current Action Time,43,74.66666666666667
Total Average Time,44,91.5151515151515
Current Action Time,44,78.0
Total Average Time,45,91.6148148148148
Current Action Time,45,96.0
Total Average Time,46,91.78623188405795
Current Action Time,46,99.5
Total Average Time,47,91.91134751773049
Current Action Time,47,97.66666666666667
Total Average Time,48,92.03819444444444
Current Action Time,48,98.0
Total Average Time,49,92.13265306122449
Current Action Time,49,96.66666666666667
Total Average Time,50,92.22
Current Action Time,50,96.5
Total Average Time,51,92.3529411764706
Current Action Time,51,99.0
Total Average Time,52,92.50961538461539
Current Action Time,52,100.5
Total Average Time,53,92.55031446540882
Current Action Time,53,94.66666666666667
Total Average Time,54,92.6604938271605
Current Action Time,54,98.5
Total Average Time,55,92.7878787878788
Current Action Time,55,99.66666666666667
Total Average Time,56,92.88988095238096
Current Action Time,56,98.5
Total Average Time,57,92.35964912280703
Current Action Time,57,62.666666666666664
Total Average Time,58,92.30172413793105
Current Action Time,58,89.0
Total Average Time,59,91.86158192090396
Current Action Time,59,66.33333333333333
Total Average Time,60,91.84722222222223
Current Action Time,60,91.0
Total Average Time,61,91.84426229508198
Current Action Time,61,91.66666666666667
Total Average Time,62,92.01612903225808
Current Action Time,62,102.5
Total Average Time,63,92.06349206349208
Current Action Time,63,95.0
Total Average Time,64,92.15625000000001
Current Action Time,64,98.0
Total Average Time,65,92.25641025641028
Current Action Time,65,98.66666666666667
Total Average Time,66,91.55050505050508
Current Action Time,66,45.666666666666664
Total Average Time,67,91.31094527363186
Current Action Time,67,75.5
Total Average Time,68,91.44852941176474
Current Action Time,68,100.66666666666667
Total Average Time,69,90.72463768115945
Current Action Time,69,41.5
Total Average Time,70,90.84761904761906
Current Action Time,70,99.33333333333333
Total Average Time,71,90.97652582159627
Current Action Time,71,100.0
Total Average Time,72,91.01851851851853
Current Action Time,72,94.0
Total Average Time,73,91.10045662100458
Current Action Time,73,97.0
Total Average Time,74,91.21171171171173
Current Action Time,74,99.33333333333333
Total Average Time,75,91.26222222222223
Current Action Time,75,95.0
Total Average Time,76,91.08333333333336
Current Action Time,76,77.66666666666667
Total Average Time,77,91.04329004329006
Current Action Time,77,88.0
Total Average Time,78,91.32478632478634
Current Action Time,78,113.0
Total Average Time,79,91.32489451476795
Current Action Time,79,91.33333333333333
Total Average Time,80,91.40208333333335
Current Action Time,80,97.5
Total Average Time,81,91.49588477366257
Current Action Time,81,99.0
Total Average Time,82,90.94715447154474
Current Action Time,82,46.5
Total Average Time,83,91.0562248995984
Current Action Time,83,100.0
Total Average Time,84,91.14484126984128
Current Action Time,84,98.5
Total Average Time,85,91.22941176470589
Current Action Time,85,98.33333333333333
Total Average Time,86,91.29651162790698
Current Action Time,86,97.0
Total Average Time,87,91.3888888888889
Current Action Time,87,99.33333333333333
Total Average Time,88,91.51515151515152
Current Action Time,88,102.5
Total Average Time,89,91.58426966292136
Current Action Time,89,97.66666666666667
Total Average Time,90,91.67777777777778
Current Action Time,90,100.0
Total Average Time,91,91.75091575091575
Current Action Time,91,98.33333333333333
Total Average Time,92,91.87318840579711
Current Action Time,92,103.0
Total Average Time,93,91.9283154121864
Current Action Time,93,97.0
Total Average Time,94,92.00886524822695
Current Action Time,94,99.5
Total Average Time,95,92.0578947368421
Current Action Time,95,96.66666666666667
Total Average Time,96,92.140625
Current Action Time,96,100.0
Total Average Time,97,92.15635738831614
Current Action Time,97,93.66666666666667
Total Average Time,98,91.8843537414966
Current Action Time,98,65.5
Total Average Time,99,91.78114478114477
Current Action Time,99,81.66666666666667
Total Average Time,100,91.84333333333332
Current Action Time,100,98.0
Total Average Time,101,91.93069306930691
Current Action Time,101,100.66666666666667
Total Average Time,102,91.99999999999999
Current Action Time,102,99.0
Total Average Time,103,92.04207119741099
Current Action Time,103,96.33333333333333
Total Average Time,104,92.09455128205127
Current Action Time,104,97.5
Total Average Time,105,92.15079365079364
Current Action Time,105,98.0
Total Average Time,106,92.2201257861635
Current Action Time,106,99.5
Total Average Time,107,92.31775700934578
Current Action Time,107,102.66666666666667
Total Average Time,108,92.33333333333331
Current Action Time,108,94.0
Total Average Time,109,92.36391437308866
Current Action Time,109,95.66666666666667
Total Average Time,110,92.45606060606059
Current Action Time,110,102.5
Total Average Time,111,92.52702702702702
Current Action Time,111,100.33333333333333
Total Average Time,112,92.59821428571426
Current Action Time,112,100.5
Total Average Time,113,92.59882005899703
Current Action Time,113,92.66666666666667
Total Average Time,114,92.65935672514618
Current Action Time,114,99.5
Total Average Time,115,92.38115942028983
Current Action Time,115,60.666666666666664
Total Average Time,116,92.3951149425287
Current Action Time,116,94.0
Total Average Time,117,92.40883190883189
Current Action Time,117,94.0
Total Average Time,118,92.48587570621466
Current Action Time,118,101.5
Total Average Time,119,92.53501400560222
Current Action Time,119,98.33333333333333
Total Average Time,120,92.60555555555554
Current Action Time,120,101.0
Total Average Time,121,92.71074380165288
Current Action Time,121,105.33333333333333
Total Average Time,122,92.67213114754097
Current Action Time,122,88.0
Total Average Time,123,92.73170731707316
Current Action Time,123,100.0
Total Average Time,124,92.74193548387095
Current Action Time,124,94.0
Total Average Time,125,92.78133333333331
Current Action Time,125,97.66666666666667
Total Average Time,126,92.81878306878305
Current Action Time,126,97.5
Total Average Time,127,92.84908136482937
Current Action Time,127,96.66666666666667
Total Average Time,128,92.63151041666664
Current Action Time,128,65.0
Total Average Time,129,92.69638242894054
Current Action Time,129,101.0
Total Average Time,130,92.66794871794869
Current Action Time,130,89.0
Total Average Time,131,92.69338422391856
Current Action Time,131,96.0
Total Average Time,132,92.72348484848482
Current Action Time,132,96.66666666666667
Total Average Time,133,92.8270676691729
Current Action Time,133,106.5
Total Average Time,134,92.86318407960196
Current Action Time,134,97.66666666666667
Total Average Time,135,92.90864197530861
Current Action Time,135,99.0
Total Average Time,136,92.93627450980388
Current Action Time,136,96.66666666666667
Total Average Time,137,92.95498783454984
Current Action Time,137,95.5
Total Average Time,138,92.97705314009659
Current Action Time,138,96.0
Total Average Time,139,93.01318944844121
Current Action Time,139,98.0
Total Average Time,140,93.06547619047616
Current Action Time,140,100.33333333333333
Total Average Time,141,93.06855791962172
Current Action Time,141,93.5
Total Average Time,142,93.11502347417837
Current Action Time,142,99.66666666666667
Total Average Time,143,92.96037296037292
Current Action Time,143,71.0
Total Average Time,144,92.6319444444444
Current Action Time,144,45.666666666666664
Total Average Time,145,92.67586206896549
Current Action Time,145,99.0
Total Average Time,146,92.71917808219175
Current Action Time,146,99.0
Total Average Time,147,92.7959183673469
Current Action Time,147,104.0
Total Average Time,148,92.79729729729726
Current Action Time,148,93.0
Total Average Time,149,92.87248322147647
Current Action Time,149,104.0
Total Average Time,150,92.89777777777773
Current Action Time,150,96.66666666666667
Total Average Time,151,92.9911699779249
Current Action Time,151,107.0
Total Average Time,152,92.97368421052629
Current Action Time,152,90.33333333333333
Total Average Time,153,93.02614379084963
Current Action Time,153,101.0
Total Average Time,154,93.29437229437227
Current Action Time,154,134.33333333333334
Total Average Time,155,93.30860215053761
Current Action Time,155,95.5
Total Average Time,156,93.34294871794869
Current Action Time,156,98.66666666666667
Total Average Time,157,93.3789808917197
Current Action Time,157,99.0
Total Average Time,158,93.41455696202529
Current Action Time,158,99.0
Total Average Time,159,93.43710691823895
Current Action Time,159,97.0
Total Average Time,160,93.47812499999996
Current Action Time,160,100.0
Total Average Time,161,93.27950310559002
Current Action Time,161,61.5
Total Average Time,162,93.24485596707815
Current Action Time,162,87.66666666666667
Total Average Time,163,93.35378323108381
Current Action Time,163,111.0
Total Average Time,164,93.31097560975607
Current Action Time,164,86.33333333333333
Total Average Time,165,93.35151515151512
Current Action Time,165,100.0
Total Average Time,166,93.3775100401606
Current Action Time,166,97.66666666666667
Total Average Time,167,93.40818363273449
Current Action Time,167,98.5
Total Average Time,168,93.42757936507932
Current Action Time,168,96.66666666666667
Total Average Time,169,93.45463510848123
Current Action Time,169,98.0
Total Average Time,170,93.48529411764702
Current Action Time,170,98.66666666666667
Total Average Time,171,93.50292397660814
Current Action Time,171,96.5
Total Average Time,172,93.52713178294569
Current Action Time,172,97.66666666666667
Total Average Time,173,93.53564547206162
Current Action Time,173,95.0
Total Average Time,174,93.56704980842908
Current Action Time,174,99.0
Total Average Time,175,93.58666666666662
Current Action Time,175,97.0
Total Average Time,176,93.61553030303025
Current Action Time,176,98.66666666666667
Total Average Time,177,93.59227871939731
Current Action Time,177,89.5
Total Average Time,178,93.61142322097373
Current Action Time,178,97.0
Total Average Time,179,93.64152700186214
Current Action Time,179,99.0
Total Average Time,180,93.66574074074069
Current Action Time,180,98.0
Total Average Time,181,93.69521178637196
Current Action Time,181,99.0
Total Average Time,182,93.72252747252743
Current Action Time,182,98.66666666666667
Total Average Time,183,93.74863387978138
Current Action Time,183,98.5
Total Average Time,184,93.64855072463763
Current Action Time,184,75.33333333333333
Total Average Time,185,93.66666666666661
Current Action Time,185,97.0
Total Average Time,186,93.66129032258061
Current Action Time,186,92.66666666666667
Total Average Time,187,93.47593582887697
Current Action Time,187,59.0
Total Average Time,188,93.56117021276592
Current Action Time,188,109.5
Total Average Time,189,93.43827160493822
Current Action Time,189,70.33333333333333
Total Average Time,190,93.37543859649118
Current Action Time,190,81.5
Total Average Time,191,93.39267015706803
Current Action Time,191,96.66666666666667
Total Average Time,192,93.4114583333333
Current Action Time,192,97.0
Total Average Time,193,93.43264248704659
Current Action Time,193,97.5
Total Average Time,194,93.4768041237113
Current Action Time,194,102.0
Total Average Time,195,93.50341880341877
Current Action Time,195,98.66666666666667
Total Average Time,196,93.56972789115643
Current Action Time,196,106.5
Total Average Time,197,93.57191201353635
Current Action Time,197,94.0
Total Average Time,198,93.59175084175081
Current Action Time,198,97.5
Total Average Time,199,93.49497487437182
Current Action Time,199,74.33333333333333
Total Average Time,200,93.46249999999996
Current Action Time,200,87.0
Total Average Time,201,93.46268656716414
Current Action Time,201,93.5
Total Average Time,202,93.49999999999996
Current Action Time,202,101.0
Total Average Time,203,93.50738916256154
Current Action Time,203,95.0
Total Average Time,204,93.54248366013069
Current Action Time,204,100.66666666666667
Total Average Time,205,93.57154471544712
Current Action Time,205,99.5
Total Average Time,206,93.56715210355985
Current Action Time,206,92.66666666666667
Total Average Time,207,93.59098228663444
Current Action Time,207,98.5
Total Average Time,208,93.61858974358971
Current Action Time,208,99.33333333333333
Total Average Time,209,93.63476874003187
Current Action Time,209,97.0
Total Average Time,210,93.68095238095235
Current Action Time,210,103.33333333333333
Total Average Time,211,93.68246445497627
Current Action Time,211,94.0
Total Average Time,212,93.69811320754714
Current Action Time,212,97.0
Total Average Time,213,93.71361502347415
Current Action Time,213,97.0
Total Average Time,214,93.74454828660433
Current Action Time,214,100.33333333333333
Total Average Time,215,93.76899224806198
Current Action Time,215,99.0
Total Average Time,216,93.69135802469133
Current Action Time,216,77.0
Total Average Time,217,93.64439324116739
Current Action Time,217,83.5
Total Average Time,218,93.67354740061158
Current Action Time,218,100.0
Total Average Time,219,93.68417047184167
Current Action Time,219,96.0
Total Average Time,220,93.70984848484844
Current Action Time,220,99.33333333333333
Total Average Time,221,93.70437405731519
Current Action Time,221,92.5
Total Average Time,222,93.74924924924922
Current Action Time,222,103.66666666666667
Total Average Time,223,93.77279521674137
Current Action Time,223,99.0
Total Average Time,224,93.8005952380952
Current Action Time,224,100.0
Total Average Time,225,93.81259259259255
Current Action Time,225,96.5
Total Average Time,226,93.84292035398227
Current Action Time,226,100.66666666666667
Total Average Time,227,93.87444933920702
Current Action Time,227,101.0
Total Average Time,228,93.96856725146195
Current Action Time,228,115.33333333333333
Total Average Time,229,94.14774381368264
Current Action Time,229,135.0
Total Average Time,230,94.08405797101446
Current Action Time,230,79.5
Total Average Time,231,94.11255411255408
Current Action Time,231,100.66666666666667
Total Average Time,232,94.10775862068962
Current Action Time,232,93.0
Total Average Time,233,93.99284692417736
Current Action Time,233,67.33333333333333
Total Average Time,234,94.00997150997148
Current Action Time,234,98.0
Total Average Time,235,94.02269503546096
Current Action Time,235,97.0
Total Average Time,236,94.02683615819205
Current Action Time,236,95.0
Total Average Time,237,94.04360056258787
Current Action Time,237,98.0
Total Average Time,238,94.06652661064422
Current Action Time,238,99.5
Total Average Time,239,94.0006973500697
