Series,Iteration,Average Time (ms)
Total Average Time,1,3.2
Current Action Time,1,3.2
Total Average Time,2,50.5375
Current Action Time,2,97.875
Total Average Time,3,34.225
Current Action Time,3,1.6
Total Average Time,4,47.446527777777774
Current Action Time,4,87.11111111111111
Total Average Time,5,38.877222222222215
Current Action Time,5,4.6
Total Average Time,6,32.91435185185185
Current Action Time,6,3.1
Total Average Time,7,28.96944444444444
Current Action Time,7,5.3
Total Average Time,8,25.778819444444444
Current Action Time,8,3.4444444444444446
Total Average Time,9,23.425617283950615
Current Action Time,9,4.6
Total Average Time,10,21.427500000000002
Current Action Time,10,3.4444444444444446
Total Average Time,11,19.90681818181818
Current Action Time,11,4.7
Total Average Time,12,18.63958333333333
Current Action Time,12,4.7
Total Average Time,13,17.32884615384615
Current Action Time,13,1.6
Total Average Time,14,16.205357142857142
Current Action Time,14,1.6
Total Average Time,15,15.236111111111109
Current Action Time,15,1.6666666666666667
Total Average Time,16,14.377604166666664
Current Action Time,16,1.5
Total Average Time,17,13.629901960784311
Current Action Time,17,1.6666666666666667
Total Average Time,18,13.133796296296293
Current Action Time,18,4.7
Total Average Time,19,12.530263157894733
Current Action Time,19,1.6666666666666667
Total Average Time,20,12.133749999999996
Current Action Time,20,4.6
Total Average Time,21,11.708333333333329
Current Action Time,21,3.2
Total Average Time,22,11.394318181818178
Current Action Time,22,4.8
Total Average Time,23,11.029347826086953
Current Action Time,23,3.0
Total Average Time,24,10.717939814814812
Current Action Time,24,3.5555555555555554
Total Average Time,25,10.41322222222222
Current Action Time,25,3.1
Total Average Time,26,10.145192307692307
Current Action Time,26,3.4444444444444446
Total Average Time,27,9.880555555555555
Current Action Time,27,3.0
Total Average Time,28,9.706249999999999
Current Action Time,28,5.0
Total Average Time,29,9.475
Current Action Time,29,3.0
Total Average Time,30,9.209166666666667
Current Action Time,30,1.5
Total Average Time,31,9.060483870967742
Current Action Time,31,4.6
Total Average Time,32,8.92109375
Current Action Time,32,4.6
Total Average Time,33,8.787121212121212
Current Action Time,33,4.5
Total Average Time,34,8.619852941176472
Current Action Time,34,3.1
Total Average Time,35,8.47515873015873
Current Action Time,35,3.5555555555555554
Total Average Time,36,8.364737654320988
Current Action Time,36,4.5
Total Average Time,37,8.228753753753754
Current Action Time,37,3.3333333333333335
Total Average Time,38,8.09904970760234
Current Action Time,38,3.3
Total Average Time,39,8.025284900284902
Current Action Time,39,5.222222222222222
Total Average Time,40,7.979652777777778
Current Action Time,40,6.2
Total Average Time,41,7.824051490514906
Current Action Time,41,1.6
Total Average Time,42,7.709193121693123
Current Action Time,42,3.0
Total Average Time,43,7.611304909560724
Current Action Time,43,3.5
Total Average Time,44,7.542866161616163
Current Action Time,44,4.6
Total Average Time,45,7.510802469135805
Current Action Time,45,6.1
Total Average Time,46,7.419987922705316
Current Action Time,46,3.3333333333333335
Total Average Time,47,7.330200945626479
Current Action Time,47,3.2
Total Average Time,48,7.21221064814815
Current Action Time,48,1.6666666666666667
Total Average Time,49,7.158900226757372
Current Action Time,49,4.6
Total Average Time,50,7.05127777777778
Current Action Time,50,1.7777777777777777
Total Average Time,51,6.971840958605666
Current Action Time,51,3.0
Total Average Time,52,6.869818376068379
Current Action Time,52,1.6666666666666667
Total Average Time,53,6.826991614255768
Current Action Time,53,4.6
Total Average Time,54,6.759825102880661
Current Action Time,54,3.2
Total Average Time,55,6.664191919191921
Current Action Time,55,1.5
Total Average Time,56,6.573759920634923
Current Action Time,56,1.6
Total Average Time,57,6.48474658869396
Current Action Time,57,1.5
Total Average Time,58,6.453975095785443
Current Action Time,58,4.7
Total Average Time,59,6.4029661016949175
Current Action Time,59,3.4444444444444446
Total Average Time,60,6.349583333333336
Current Action Time,60,3.2
Total Average Time,61,6.327459016393445
Current Action Time,61,5.0
Total Average Time,62,6.299596774193551
Current Action Time,62,4.6
Total Average Time,63,6.25251322751323
Current Action Time,63,3.3333333333333335
Total Average Time,64,6.229817708333336
Current Action Time,64,4.8
Total Average Time,65,6.214316239316242
Current Action Time,65,5.222222222222222
Total Average Time,66,6.142887205387208
Current Action Time,66,1.5
Total Average Time,67,6.075082918739638
Current Action Time,67,1.6
Total Average Time,68,6.029861111111114
Current Action Time,68,3.0
Total Average Time,69,5.993196457326895
Current Action Time,69,3.5
Total Average Time,70,5.956785714285717
Current Action Time,70,3.4444444444444446
Total Average Time,71,5.9179577464788755
Current Action Time,71,3.2
Total Average Time,72,5.885146604938274
Current Action Time,72,3.5555555555555554
Total Average Time,73,5.84836377473364
Current Action Time,73,3.2
Total Average Time,74,5.859421921921924
Current Action Time,74,6.666666666666667
Total Average Time,75,5.823962962962965
Current Action Time,75,3.2
Total Average Time,76,5.7707236842105285
Current Action Time,76,1.7777777777777777
Total Average Time,77,5.736038961038964
Current Action Time,77,3.1
Total Average Time,78,5.683012820512823
Current Action Time,78,1.6
Total Average Time,79,5.652848101265826
Current Action Time,79,3.3
Total Average Time,80,5.639687500000003
Current Action Time,80,4.6
Total Average Time,81,5.626851851851855
Current Action Time,81,4.6
Total Average Time,82,5.620426829268296
Current Action Time,82,5.1
Total Average Time,83,5.594210174029454
Current Action Time,83,3.4444444444444446
Total Average Time,84,5.54546957671958
Current Action Time,84,1.5
Total Average Time,85,5.501143790849676
Current Action Time,85,1.7777777777777777
Total Average Time,86,5.474386304909564
Current Action Time,86,3.2
Total Average Time,87,5.451053639846747
Current Action Time,87,3.4444444444444446
Total Average Time,88,5.424337121212125
Current Action Time,88,3.1
Total Average Time,89,5.40333957553059
Current Action Time,89,3.5555555555555554
Total Average Time,90,5.377746913580251
Current Action Time,90,3.1
Total Average Time,91,5.356501831501835
Current Action Time,91,3.4444444444444446
Total Average Time,92,5.330887681159424
Current Action Time,92,3.0
Total Average Time,93,5.309408602150541
Current Action Time,93,3.3333333333333335
Total Average Time,94,5.286968085106386
Current Action Time,94,3.2
Total Average Time,95,5.24885964912281
Current Action Time,95,1.6666666666666667
Total Average Time,96,5.226475694444448
Current Action Time,96,3.1
Total Average Time,97,5.20924971363116
Current Action Time,97,3.5555555555555554
Total Average Time,98,5.204053287981862
Current Action Time,98,4.7
Total Average Time,99,5.204236812570149
Current Action Time,99,5.222222222222222
Total Average Time,100,5.198194444444448
Current Action Time,100,4.6
Total Average Time,101,5.193261826182622
Current Action Time,101,4.7
